year,season_type,game_id,team,opp,week,attempts_total,yards_total,td_total,fumbles_total,fumbles_lost_total,fumbles_out_of_bounds_total,epa_total,attempts_designed,yards_designed,td_designed,fumbles_designed,fumbles_lost_designed,fumbles_out_of_bounds_designed,epa_designed,attempts_scramble,yards_scramble,td_scramble,fumbles_scramble,fumbles_lost_scramble,fumbles_out_of_bounds_scramble,epa_scramble,attempts_kneel,yards_kneel,td_kneel,fumbles_kneel,fumbles_lost_kneel,fumbles_out_of_bounds_kneel,epa_kneel,attempts,yards,td,fumbles,fumbles_lost,fumbles_out_of_bounds,epa,attempts_rb,yards_rb,td_rb,epa_rb,attempts_qb_designed,yards_qb_designed,td_qb_designed,epa_qb_designed,attempts_qb_scramble,yards_qb_scramble,td_qb_scramble,epa_qb_scramble,attempts_qb_kneel,yards_qb_kneel,epa_qb_kneel,attempts_wr,yards_wr,td_wr,epa_wr,attempts_other,yards_other,td_other,epa_other
2020,REG,2020_15_JAX_BAL,JAX,BAL,15,22,62,0,0,0,0,-6.342479549522978,21,52,0,0,0,0,-8.309269920631777,1,10,0,0,0,0,1.9667903711088,0,0,0,0,0,0,0.0,22,62,0,0,0,0,-6.342479549522978,18,52,0,-5.359554481867235,1,-1,0,-1.8700094339437785,1,10,0,1.9667903711088,0,0,0.0,2,1,0,-1.079706004820764,0,0,0,0.0
2020,REG,2020_15_KC_NO,KC,NO,15,41,178,1,0,0,0,2.1026445095194504,35,142,1,0,0,0,1.1160269268439151,3,39,0,0,0,0,2.8430359374033287,3,-3,0,0,0,0,-1.8564183547277935,38,181,1,0,0,0,3.959062864247244,32,134,0,0.9708459505927749,1,12,1,1.8475281351711599,3,39,0,2.8430359374033287,3,-3,-1.8564183547277935,2,-4,0,-1.7023471589200196,0,0,0,0.0
2020,REG,2020_15_KC_NO,NO,KC,15,17,60,1,0,0,0,-3.047739536559675,17,60,1,0,0,0,-3.047739536559675,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,17,60,1,0,0,0,-3.047739536559675,15,57,0,-3.8571571626234804,2,3,1,0.8094176260638051,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_LAC_LV,LAC,LV,15,29,96,2,1,0,0,-6.687038101925282,28,95,2,1,0,0,-5.8996275876124855,1,1,0,0,0,0,-0.7874105143127963,0,0,0,0,0,0,0.0,29,96,2,1,0,0,-6.687038101925282,23,79,1,-6.3051589323731605,3,13,1,1.6195195335312746,1,1,0,-0.7874105143127963,0,0,0.0,2,3,0,-1.2139881887705994,0,0,0,0.0
2020,REG,2020_15_LAC_LV,LV,LAC,15,41,173,2,1,0,0,0.895366660610307,37,155,1,1,0,0,-5.467067125136964,4,18,1,0,0,0,6.362433785747271,0,0,0,0,0,0,0.0,41,173,2,1,0,0,0.895366660610307,30,83,1,-10.123140714422334,5,70,0,4.882356954971328,4,18,1,6.362433785747271,0,0,0.0,0,0,0,0.0,2,2,0,-0.2262833656859584
2020,REG,2020_15_NE_MIA,MIA,NE,15,42,250,3,0,0,0,15.502517217333661,40,238,2,0,0,0,12.585051627858775,2,12,1,0,0,0,2.917465589474887,0,0,0,0,0,0,0.0,42,250,3,0,0,0,15.502517217333661,39,241,1,11.105279395589605,2,6,1,2.0958888001332525,1,3,1,2.3013490216108043,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_NE_MIA,NE,MIA,15,22,117,0,1,0,1,0.7971770446837603,20,103,0,0,0,0,0.6315110087161884,2,14,0,1,0,1,0.1656660359675719,0,0,0,0,0,0,0.0,22,117,0,1,0,1,0.7971770446837603,13,79,0,1.2655496081570161,7,24,0,-0.6340385994408281,2,14,0,0.1656660359675719,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_NYJ_LA,LA,NYJ,15,19,114,0,0,0,0,-3.6464072844246407,18,105,0,0,0,0,-3.412925450247713,1,9,0,0,0,0,-0.2334818341769278,0,0,0,0,0,0,0.0,19,114,0,0,0,0,-3.6464072844246407,17,65,0,-5.686463353107683,0,0,0,0.0,1,9,0,-0.2334818341769278,0,0,0.0,1,40,0,2.2735379028599705,0,0,0,0.0
2020,REG,2020_15_NYJ_LA,NYJ,LA,15,31,93,1,0,0,0,-5.046827093581671,26,75,1,0,0,0,-4.4101951976772416,2,21,0,0,0,0,1.5000445111654699,3,-3,0,0,0,0,-2.136676407069899,28,96,1,0,0,0,-2.9101506865117712,26,75,1,-4.410195197677241,0,0,0,0.0,2,21,0,1.5000445111654699,3,-3,-2.136676407069899,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_PHI_ARI,ARI,PHI,15,30,103,1,1,0,0,-5.54344716691412,28,92,1,1,0,0,-5.388929747743532,2,11,0,0,0,0,-0.1545174191705882,0,0,0,0,0,0,0.0,30,103,1,1,0,0,-5.54344716691412,21,73,0,-5.126748059061356,6,18,1,-1.2555407303152606,2,11,0,-0.1545174191705882,0,0,0.0,1,1,0,0.9933590416330844,0,0,0,0.0
2020,REG,2020_15_PHI_ARI,PHI,ARI,15,29,117,1,1,0,1,-2.2068768893077486,24,84,0,1,0,1,-6.580700877675553,5,33,1,0,0,0,4.373823988367804,0,0,0,0,0,0,0.0,29,117,1,1,0,1,-2.2068768893077486,17,64,0,-4.145245782885467,6,30,0,-0.7614799857838079,5,33,1,4.373823988367804,0,0,0.0,1,-10,0,-1.6739751090062782,0,0,0,0.0
2020,REG,2020_15_PIT_CIN,CIN,PIT,15,41,152,2,0,0,0,-5.7545449507998185,39,150,2,0,0,0,-5.514938865450013,1,4,0,0,0,0,-0.23960608534980565,1,-2,0,0,0,0,0.0,40,154,2,0,0,0,-5.7545449507998185,31,105,1,-6.089517920221333,8,45,1,0.57457905477132,1,4,0,-0.23960608534980565,1,-2,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_PIT_CIN,PIT,CIN,15,23,86,1,1,1,0,-7.872037057735725,22,87,1,1,1,0,-7.872037057735725,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,22,87,1,1,1,0,-7.872037057735725,20,93,1,-1.1574542355665474,1,0,0,-5.197812039521524,0,0,0,0.0,1,-1,0.0,1,-6,0,-1.5167707826476544,0,0,0,0.0
2020,REG,2020_15_SEA_WAS,SEA,WAS,15,26,181,1,0,0,0,9.516234345501289,20,129,1,0,0,0,4.993324308190495,3,55,0,0,0,0,4.522910037310794,3,-3,0,0,0,0,0.0,23,184,1,0,0,0,9.516234345501289,19,124,1,4.899553641676903,0,0,0,0.0,3,55,0,4.522910037310794,3,-3,0.0,1,5,0,0.09377066651359199,0,0,0,0.0
2020,REG,2020_15_SEA_WAS,WAS,SEA,15,20,84,1,0,0,0,1.4066574293537992,17,56,1,0,0,0,-0.7735025782021697,3,28,0,0,0,0,2.180160007555969,0,0,0,0,0,0,0.0,20,84,1,0,0,0,1.4066574293537992,17,56,1,-0.7735025782021698,0,0,0,0.0,3,28,0,2.180160007555969,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_SF_DAL,DAL,SF,15,22,87,2,0,0,0,-0.9658338981098495,20,79,2,0,0,0,0.27909103996353246,2,8,0,0,0,0,-1.2449249380733818,0,0,0,0,0,0,0.0,22,87,2,0,0,0,-0.9658338981098495,16,80,2,1.5857650624238886,0,0,0,0.0,2,8,0,-1.2449249380733818,0,0,0.0,3,-3,0,-2.0415621839929368,1,2,0,0.7348881615325809
2020,REG,2020_15_SF_DAL,SF,DAL,15,36,150,1,0,0,0,0.57539856467098,35,143,1,0,0,0,0.21596318295393147,1,7,0,0,0,0,0.3594353817170486,0,0,0,0,0,0,0.0,36,150,1,0,0,0,0.57539856467098,33,139,1,0.022130769893341,0,0,0,0.0,1,7,0,0.3594353817170486,0,0,0.0,0,0,0,0.0,2,4,0,0.1938324130605906
2020,REG,2020_15_TB_ATL,ATL,TB,15,13,37,0,0,0,0,-2.6426942411926575,12,21,0,0,0,0,-5.027712362643797,1,16,0,0,0,0,2.3850181214511395,0,0,0,0,0,0,0.0,13,37,0,0,0,0,-2.6426942411926575,12,21,0,-5.027712362643797,0,0,0,0.0,1,16,0,2.3850181214511395,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_TB_ATL,TB,ATL,15,18,51,2,0,0,0,-4.008907560259103,16,53,2,0,0,0,0.12677403679117583,0,0,0,0,0,0,0.0,2,-2,0,0,0,0,-4.1356815970502785,16,53,2,0,0,0,0.12677403679117583,16,53,2,0.1267740367911759,0,0,0,0.0,0,0,0,0.0,2,-2,-4.1356815970502785,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_ATL_KC,ATL,KC,16,23,90,0,0,0,0,-1.4920093940454535,22,91,0,0,0,0,-1.4920093940454535,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,22,91,0,0,0,0,-1.4920093940454535,21,98,0,0.5330112579395063,0,0,0,0.0,0,0,0,0.0,1,-1,0.0,1,-7,0,-2.02502065198496,0,0,0,0.0
2020,REG,2020_16_ATL_KC,KC,ATL,16,21,117,0,0,0,0,2.6415145339851733,18,96,0,0,0,0,1.03267781631439,2,22,0,0,0,0,1.6088367176707834,1,-1,0,0,0,0,0.0,20,118,0,0,0,0,2.6415145339851733,17,76,0,-0.2421804795449131,0,0,0,0.0,2,22,0,1.6088367176707834,1,-1,0.0,1,20,0,1.274858295859303,0,0,0,0.0
2020,REG,2020_16_BUF_NE,BUF,NE,16,31,130,1,0,0,0,5.163505021441068,26,123,1,0,0,0,3.557356855033703,1,11,0,0,0,0,1.6061481664073654,4,-4,0,0,0,0,0.0,27,134,1,0,0,0,5.163505021441068,22,93,1,-0.5364816718336276,2,25,0,3.573004916543141,1,11,0,1.6061481664073654,4,-4,0.0,2,5,0,0.5208336103241891,0,0,0,0.0
2020,REG,2020_16_BUF_NE,NE,BUF,16,24,145,1,0,0,0,2.900045507005416,22,129,0,0,0,0,0.09625840134685798,2,16,1,0,0,0,2.8037871056585577,0,0,0,0,0,0,0.0,24,145,1,0,0,0,2.900045507005416,20,121,0,0.4223859344492661,2,8,0,-0.3261275331024081,2,16,1,2.8037871056585577,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_CAR_WAS,CAR,WAS,16,35,113,1,1,0,0,0.6057284591370258,29,106,1,0,0,0,-3.818519443215337,2,10,0,1,0,0,4.424247902352363,4,-3,0,0,0,0,0.0,31,116,1,1,0,0,0.6057284591370258,21,51,1,-3.5253033417975534,0,0,0,0.0,2,10,0,4.424247902352363,4,-3,0.0,7,52,0,-0.8478368661017158,1,3,0,0.5546207646839321
2020,REG,2020_16_CAR_WAS,WAS,CAR,16,19,108,0,0,0,0,4.463656817562878,16,86,0,0,0,0,1.2583044058992527,3,22,0,0,0,0,3.2053524116636254,0,0,0,0,0,0,0.0,19,108,0,0,0,0,4.463656817562878,15,86,0,2.937911278975662,0,0,0,0.0,3,22,0,3.2053524116636254,0,0,0.0,0,0,0,0.0,1,0,0,-1.679606873076409
2020,REG,2020_16_CHI_JAX,CHI,JAX,16,33,128,3,0,0,0,4.416933597676689,29,120,2,0,0,0,3.0853169203328434,2,10,1,0,0,0,1.3316166773438454,2,-2,0,0,0,0,0.0,31,130,3,0,0,0,4.416933597676689,27,121,2,4.602002149447799,0,0,0,0.0,2,10,1,1.3316166773438454,2,-2,0.0,1,2,0,-0.4939514542929828,1,-3,0,-1.0227337748219725
2020,REG,2020_16_CHI_JAX,JAX,CHI,16,16,76,0,0,0,0,-1.9179874823894354,16,76,0,0,0,0,-1.9179874823894354,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,16,76,0,0,0,0,-1.9179874823894354,16,76,0,-1.9179874823894354,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_CIN_HOU,CIN,HOU,16,33,169,2,0,0,0,2.266422293623544,32,170,2,0,0,0,2.266422293623544,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,32,170,2,0,0,0,2.266422293623544,31,166,2,1.850702997646295,1,4,0,0.4157192959772496,0,0,0,0.0,1,-1,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_CIN_HOU,HOU,CIN,16,17,166,1,1,0,1,8.963512036134489,14,133,1,0,0,0,4.588153455231805,3,33,0,1,0,1,4.3753585809026845,0,0,0,0,0,0,0.0,17,166,1,1,0,1,8.963512036134489,12,128,1,5.854768140474335,2,5,0,-1.26661468524253,3,33,0,4.3753585809026845,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_CLE_NYJ,CLE,NYJ,16,18,45,2,1,0,0,-1.0717054479173385,18,45,2,1,0,0,-1.0717054479173385,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,18,45,2,1,0,0,-1.0717054479173385,15,39,2,0.3305758942733524,3,6,0,-1.4022813421906908,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_CLE_NYJ,NYJ,CLE,16,34,131,0,0,0,0,-4.963145846151748,28,116,0,0,0,0,-4.498544716159814,3,18,0,0,0,0,-0.4646011299919336,3,-3,0,0,0,0,0.0,31,134,0,0,0,0,-4.963145846151748,25,91,0,-6.071465337008704,1,5,0,0.36861096386564896,3,18,0,-0.4646011299919336,3,-3,0.0,2,20,0,1.2043096569832412,0,0,0,0.0
2020,REG,2020_16_DEN_LAC,DEN,LAC,16,28,133,1,0,0,0,1.9389827668201178,26,121,1,0,0,0,1.3188987551257014,2,12,0,0,0,0,0.6200840116944164,0,0,0,0,0,0,0.0,28,133,1,0,0,0,1.9389827668201178,21,106,0,0.0785576325724832,3,3,1,0.4843103767489083,2,12,0,0.6200840116944164,0,0,0.0,2,12,0,0.7560307458043096,0,0,0,0.0
2020,REG,2020_16_DEN_LAC,LAC,DEN,16,20,89,0,0,0,0,0.24069832172244787,17,68,0,0,0,0,-3.413968129316345,3,21,0,0,0,0,3.6546664510387927,0,0,0,0,0,0,0.0,20,89,0,0,0,0,0.24069832172244787,16,63,0,-3.385512976907194,1,5,0,-0.0284551524091512,3,21,0,3.6546664510387927,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_IND_PIT,IND,PIT,16,28,127,2,0,0,0,6.613295823452063,28,127,2,0,0,0,6.613295823452063,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,28,127,2,0,0,0,6.613295823452063,26,118,2,5.543737818603404,1,1,0,0.5545742339454591,0,0,0,0.0,0,0,0.0,1,8,0,0.5149837709031999,0,0,0,0.0
2020,REG,2020_16_IND_PIT,PIT,IND,16,14,22,1,0,0,0,-3.490003727434668,12,23,1,0,0,0,-3.490003727434668,0,0,0,0,0,0,0.0,2,-1,0,0,0,0,0.0,12,23,1,0,0,0,-3.490003727434668,11,21,1,-3.1306692611542517,0,0,0,0.0,0,0,0,0.0,2,-1,0.0,1,2,0,-0.35933446628041565,0,0,0,0.0
2020,REG,2020_16_LA_SEA,LA,SEA,16,29,118,0,0,0,0,-7.6927021286444965,23,95,0,0,0,0,-6.124341274704248,6,23,0,0,0,0,-1.5683608539402485,0,0,0,0,0,0,0.0,29,118,0,0,0,0,-7.6927021286444965,19,89,0,-4.1797705267434235,1,0,0,-1.172994336753618,6,23,0,-1.5683608539402485,0,0,0.0,3,6,0,-0.7715764112072067,0,0,0,0.0
2020,REG,2020_16_LA_SEA,SEA,LA,16,24,95,1,0,0,0,-4.328549907251727,21,86,0,0,0,0,-2.10445955657633,2,10,1,0,0,0,0.8009228789596818,1,-1,0,0,0,0,-3.0250132296350785,23,96,1,0,0,0,-1.3035366776166482,21,86,0,-2.1044595565763298,0,0,0,0.0,2,10,1,0.8009228789596818,1,-1,-3.0250132296350785,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_MIA_LV,LV,MIA,16,24,104,1,0,0,0,-1.527857341102339,23,107,1,0,0,0,0.49594406760297716,0,0,0,0,0,0,0.0,1,-3,0,0,0,0,-2.023801408705316,23,107,1,0,0,0,0.49594406760297716,21,99,0,-0.3570180935785175,1,1,1,0.6226605533156544,0,0,0,0.0,1,-3,-2.023801408705316,1,7,0,0.2303016078658402,0,0,0,0.0
2020,REG,2020_16_MIA_LV,MIA,LV,16,25,130,0,0,0,0,3.2754744836588876,22,119,0,0,0,0,0.19789559154245318,2,12,0,0,0,0,3.0775788921164344,1,-1,0,0,0,0,0.0,24,131,0,0,0,0,3.2754744836588876,21,97,0,-3.2441308409447287,0,0,0,0.0,2,12,0,3.0775788921164344,1,-1,0.0,0,0,0,0.0,1,22,0,3.4420264324871823
2020,REG,2020_16_MIN_NO,MIN,NO,16,17,90,2,1,0,1,3.8711608098819856,17,90,2,1,0,1,3.8711608098819856,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,17,90,2,1,0,1,3.8711608098819856,17,90,2,3.8711608098819856,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_MIN_NO,NO,MIN,16,45,264,7,0,0,0,15.376575395523105,42,267,7,0,0,0,17.579145753232297,0,0,0,0,0,0,0.0,3,-3,0,0,0,0,-2.2025703577091913,42,267,7,0,0,0,17.579145753232297,34,227,6,12.7691744818585,5,18,1,3.1593101068283436,0,0,0,0.0,3,-3,-2.2025703577091913,1,12,0,1.1454469277523458,2,10,0,0.5052142367931083
2020,REG,2020_16_NYG_BAL,BAL,NYG,16,40,249,1,1,1,0,4.086462161649251,36,223,1,1,1,0,5.4275926021218766,3,27,0,0,0,0,0.1526287499582397,1,-1,0,0,0,0,-1.4937591904308647,39,250,1,1,1,0,5.580221352080116,26,162,1,9.020779681217391,9,54,0,-4.652408393245423,3,27,0,0.1526287499582397,1,-1,-1.4937591904308647,1,7,0,1.0592213141499087,0,0,0,0.0
2020,REG,2020_16_NYG_BAL,NYG,BAL,16,12,54,0,0,0,0,1.8670943091856316,11,51,0,0,0,0,2.4835756307002157,1,3,0,0,0,0,-0.6164813215145841,0,0,0,0,0,0,0.0,12,54,0,0,0,0,1.8670943091856316,10,46,0,2.496178191388026,0,0,0,0.0,1,3,0,-0.6164813215145841,0,0,0.0,0,0,0,0.0,1,5,0,-0.012602560687810184
2020,REG,2020_16_PHI_DAL,DAL,PHI,16,34,151,1,0,0,0,-1.657973873457827,32,147,1,0,0,0,-1.78061591277919,1,5,0,0,0,0,0.12264203932136294,1,-1,0,0,0,0,0.0,33,152,1,0,0,0,-1.657973873457827,28,117,0,-3.711630433681421,3,11,0,-2.0809334421935057,1,5,0,0.12264203932136294,1,-1,0.0,1,19,1,4.011947963095737,0,0,0,0.0
2020,REG,2020_16_PHI_DAL,PHI,DAL,16,29,151,1,2,1,1,-2.3895298448042013,23,122,1,1,0,1,3.1160250463872217,6,29,0,1,1,0,-5.505554891191423,0,0,0,0,0,0,0.0,29,151,1,2,1,1,-2.3895298448042013,20,82,1,0.31766854913439596,3,40,0,2.7983564972528256,6,29,0,-5.505554891191423,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_SF_ARI,ARI,SF,16,27,120,1,0,0,0,7.934361531195464,22,81,1,0,0,0,1.4963373817445245,5,39,0,0,0,0,6.438024149450939,0,0,0,0,0,0,0.0,27,120,1,0,0,0,7.934361531195464,19,45,1,-1.8446275759197306,3,36,0,3.340964957664255,5,39,0,6.438024149450939,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_SF_ARI,SF,ARI,16,30,227,0,0,0,0,6.25594859632604,29,228,0,0,0,0,7.279509102268482,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,-1.0235605059424415,29,228,0,0,0,0,7.279509102268482,25,190,0,5.306468521286139,2,19,0,0.3521919273771347,0,0,0,0.0,1,-1,-1.0235605059424415,1,16,0,1.0040152980946004,1,3,0,0.6168333555106074
2020,REG,2020_16_TB_DET,DET,TB,16,15,73,0,1,1,0,-6.093794271466323,14,55,0,1,1,0,-7.964305644971319,1,18,0,0,0,0,1.8705113735049963,0,0,0,0,0,0,0.0,15,73,0,1,1,0,-6.093794271466323,14,55,0,-7.964305644971319,0,0,0,0.0,1,18,0,1.8705113735049963,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_TB_DET,TB,DET,16,26,111,1,0,0,0,-1.7251059368136339,24,96,1,0,0,0,-0.7682533758343199,1,16,0,0,0,0,0.9603817481547594,1,-1,0,0,0,0,-1.9172343091340736,25,112,1,0,0,0,0.19212837232043956,24,96,1,-0.7682533758343199,0,0,0,0.0,1,16,0,0.9603817481547594,1,-1,-1.9172343091340736,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_TEN_GB,GB,TEN,16,37,234,2,1,0,0,11.692156511824578,32,218,2,1,0,0,10.196745804743841,2,19,0,0,0,0,1.4954107070807368,3,-3,0,0,0,0,0.0,34,237,2,1,0,0,11.692156511824578,31,218,2,11.360655850032344,1,0,0,-1.1639100452885032,2,19,0,1.4954107070807368,3,-3,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_16_TEN_GB,TEN,GB,16,27,156,1,0,0,0,3.8589190308121033,25,146,1,0,0,0,3.627596232749056,2,10,0,0,0,0,0.2313227980630472,0,0,0,0,0,0,0.0,27,156,1,0,0,0,3.8589190308121033,24,101,0,-0.8686057255254127,1,45,1,4.496201958274469,2,10,0,0.2313227980630472,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_17_ARI_LA,ARI,LA,17,18,48,0,0,0,0,-4.687666481884662,17,49,0,0,0,0,-4.687666481884662,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,17,49,0,0,0,0,-4.687666481884662,13,33,0,-4.2947731001186185,4,16,0,-0.3928933817660436,0,0,0,0.0,1,-1,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_17_ARI_LA,LA,ARI,17,30,110,0,1,1,0,-6.283053974676191,28,86,0,1,1,0,-9.294617691598146,2,24,0,0,0,0,3.011563716921955,0,0,0,0,0,0,0.0,30,110,0,1,1,0,-6.283053974676191,24,54,0,-13.362787037211715,4,32,0,4.068169345613569,2,24,0,3.011563716921955,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_17_ATL_TB,ATL,TB,17,26,127,1,2,1,0,-3.808700894820505,26,127,1,2,1,0,-3.808700894820505,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,26,127,1,2,1,0,-3.808700894820505,21,121,0,2.241397349163889,3,1,1,-5.351347399468068,0,0,0,0.0,0,0,0.0,2,5,0,-0.6987508445163257,0,0,0,0.0
2020,REG,2020_17_ATL_TB,TB,ATL,17,22,94,1,0,0,0,-0.7183271986723412,18,93,1,0,0,0,2.8202900939213578,1,2,0,0,0,0,-0.28432630078168586,3,-1,0,0,0,0,-3.254290991812013,19,95,1,0,0,0,2.535963793139672,17,91,1,2.433396375650773,1,2,0,0.38689371827058494,1,2,0,-0.28432630078168586,3,-1,-3.254290991812013,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_17_BAL_CIN,BAL,CIN,17,54,404,2,0,0,0,17.979248182592627,49,359,2,0,0,0,15.083705042000572,5,45,0,0,0,0,2.8955431405920535,0,0,0,0,0,0,0.0,54,404,2,0,0,0,17.979248182592627,36,280,2,15.759085734491235,12,57,0,-2.659324155502774,5,45,0,2.8955431405920535,0,0,0.0,1,22,0,1.9839434630121104,0,0,0,0.0
2020,REG,2020_17_BAL_CIN,CIN,BAL,17,19,147,0,0,0,0,0.9321236305404456,19,147,0,0,0,0,0.9321236305404456,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,19,147,0,0,0,0,0.9321236305404456,16,132,0,0.3704664516262711,1,2,0,0.34069948783144355,0,0,0,0.0,0,0,0.0,2,13,0,0.2209576910827309,0,0,0,0.0
2020,REG,2020_17_DAL_NYG,DAL,NYG,17,27,108,1,0,0,0,1.6316931389200635,23,77,1,0,0,0,0.6896172832393221,4,31,0,0,0,0,0.9420758556807411,0,0,0,0,0,0,0.0,27,108,1,0,0,0,1.6316931389200635,19,57,1,-2.511508708757056,3,17,0,3.5464188414625823,4,31,0,0.9420758556807411,0,0,0.0,1,3,0,-0.34529284946620464,0,0,0,0.0
2020,REG,2020_17_DAL_NYG,NYG,DAL,17,28,125,1,2,1,0,-4.449003944115248,23,110,1,2,1,0,-4.240239310951438,2,18,0,0,0,0,-0.2087646331638098,3,-3,0,0,0,0,0.0,25,128,1,2,1,0,-4.449003944115248,17,84,0,-0.8251454453566115,4,2,0,-7.466749290120788,2,18,0,-0.2087646331638098,3,-3,0.0,2,24,1,4.051655424525961,0,0,0,0.0
2020,REG,2020_17_GB_CHI,CHI,GB,17,31,108,1,0,0,0,-0.7485389332301691,29,89,1,0,0,0,-1.763018464380015,2,19,0,0,0,0,1.0144795311498456,0,0,0,0,0,0,0.0,31,108,1,0,0,0,-0.7485389332301691,23,68,1,-5.189394502669178,2,3,0,3.1670552717987444,2,19,0,1.0144795311498456,0,0,0.0,4,18,0,0.25932076649041846,0,0,0,0.0
2020,REG,2020_17_GB_CHI,GB,CHI,17,19,79,1,0,0,0,0.4343636915436948,18,75,1,0,0,0,0.42354061332298465,1,4,0,0,0,0,0.010823078220710158,0,0,0,0,0,0,0.0,19,79,1,0,0,0,0.4343636915436948,17,71,1,0.4253171185264366,0,0,0,0.0,1,4,0,0.010823078220710158,0,0,0.0,1,4,0,-0.0017765052034519613,0,0,0,0.0
2020,REG,2020_17_JAX_IND,IND,JAX,17,37,273,2,0,0,0,4.86071351367605,35,275,2,0,0,0,7.362166396683054,0,0,0,0,0,0,0.0,2,-2,0,0,0,0,-2.501452883007005,35,275,2,0,0,0,7.362166396683054,32,270,2,9.206878023544329,2,3,0,-1.3552687782026198,0,0,0,0.0,2,-2,-2.501452883007005,1,2,0,-0.4894428486586549,0,0,0,0.0
2020,REG,2020_17_JAX_IND,JAX,IND,17,17,53,0,0,0,0,-4.257126293610781,17,53,0,0,0,0,-4.257126293610781,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,17,53,0,0,0,0,-4.257126293610781,14,50,0,-3.2730216991622,1,2,0,0.40656756795942783,0,0,0,0.0,0,0,0.0,2,1,0,-1.3906721624080092,0,0,0,0.0
2020,REG,2020_17_LAC_KC,KC,LAC,17,17,51,1,1,0,0,-4.619015208969358,17,51,1,1,0,0,-4.619015208969358,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,17,51,1,1,0,0,-4.619015208969358,15,51,1,-3.443763347895583,2,0,0,-1.1752518610737752,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_17_LAC_KC,LAC,KC,17,35,135,2,0,0,0,-3.373190746700857,31,128,2,0,0,0,1.5525313306134196,1,9,0,0,0,0,-0.03822617046535015,3,-2,0,0,0,0,-4.887495906848926,32,137,2,0,0,0,1.5143051601480695,29,126,1,3.0677652940794355,2,2,1,-1.5152339634660164,1,9,0,-0.03822617046535015,3,-2,-4.887495906848926,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_17_LV_DEN,DEN,LV,17,32,122,1,0,0,0,-5.194337225868367,31,117,1,0,0,0,-5.219460299354978,1,5,0,0,0,0,0.025123073486611247,0,0,0,0,0,0,0.0,32,122,1,0,0,0,-5.194337225868367,29,114,1,-4.968341023544781,1,2,0,0.2847562021343037,1,5,0,0.025123073486611247,0,0,0.0,1,1,0,-0.5358754779445007,0,0,0,0.0
